term,oddsratio,pvalue,qvalue,zscore,combined_score,shared,n_shared
ERBB4,6.896551724137931,0.16215108952713952,0.3819163024393799,-1.4207117022843425,2.5845967001527206,['Neisseria'],1
PLK1,11.494252873563218,0.021655896959363142,0.10589157220433841,-0.6740139112686987,2.5831431393425994,"['Porphyromonas', 'Aggregatibacter']",2
C4A,3.0425963488843815,0.09563530122688312,0.2746410549011646,-1.1002971652124554,2.582632104257109,"['Porphyromonas', 'Aggregatibacter', 'Neisseria']",3
MLN,10.344827586206897,0.0061102212259917105,0.04705236225524155,-0.5055845727105087,2.5773651413853287,"['Porphyromonas', 'Prevotella', 'Aggregatibacter']",3
BTK,5.747126436781609,0.023553774282854902,0.1130229616707142,-0.6866547643793767,2.5739042384495368,"['Streptococcus', 'Campylobacter', 'Haemophilus']",3
CDKN1B,3.4482758620689653,0.2764284534691607,0.5049531124450861,-1.9993371953624244,2.570754262243774,['Campylobacter'],1
GSK3B,2.8735632183908044,0.3175125022407696,0.5466145620905352,-2.224550785312989,2.5520893813446572,['Porphyromonas'],1
BMP4,3.629764065335753,0.12517099000352394,0.3346567425042241,-1.215617503968644,2.5261438053140264,"['Streptococcus', 'Porphyromonas']",2
TFF3,4.310344827586207,0.09674369974356732,0.2746410549011646,-1.0727155569172182,2.505531072211627,"['Porphyromonas', 'Aggregatibacter']",2
HDAC1,2.554278416347382,0.20737997728563898,0.4285643383795212,-1.58867556963486,2.4993084245171957,"['Streptococcus', 'Porphyromonas']",2
ILK,4.310344827586207,0.232783689057193,0.45426376954104736,-1.6922228688633696,2.4666612693900927,['Streptococcus'],1
NOD2,4.67562828755114,0.0011910347363065542,0.019388236340382642,-0.36423327390107735,2.4523581652119595,"['Campylobacter', 'Aggregatibacter', 'Fusobacterium', 'Streptococcus', 'Prevotella', 'Haemophilus', 'Porphyromonas', 'Neisseria']",8
TLR3,6.385696040868455,3.867103650381994e-05,0.0047677969463370135,-0.24065840380332088,2.445190374671764,"['Riemerella', 'Veillonella', 'Campylobacter', 'Fusobacterium', 'Peptostreptococcus', 'Streptococcus', 'Prevotella', 'Haemophilus', 'Porphyromonas', 'Neisseria']",10
TFPI,4.597701149425287,0.08771634417185933,0.2557896113492315,-0.9582767371489791,2.332107337588538,"['Streptococcus', 'Fusobacterium']",2
IFIH1,6.896551724137931,0.16215108952713952,0.3819163024393799,-1.2750385714377195,2.3195842471112496,['Neisseria'],1
JAK1,3.8314176245210727,0.25493622931525195,0.4765232425863576,-1.6876939777531672,2.3066419830017635,['Porphyromonas'],1
TOP2A,4.926108374384237,0.03344173472972876,0.13232637188440363,-0.6782030152630417,2.3045003536367563,"['Streptococcus', 'Aggregatibacter', 'Neisseria']",3
MMP8,11.994002998500749,4.4564033066214835e-06,0.001849962759820822,-0.18699634118848651,2.304013438160198,"['Campylobacter', 'Aggregatibacter', 'Fusobacterium', 'Streptococcus', 'Leptotrichia', 'Prevotella', 'Haemophilus', 'Porphyromonas']",8
HLA-DQB1,9.852216748768473,0.00183639796515358,0.02315301748223043,-0.36490362913508106,2.298874346024666,"['Porphyromonas', 'Prevotella', 'Haemophilus', 'Aggregatibacter']",4
CORT,10.344827586206897,0.0061102212259917105,0.04705236225524155,-0.4484143942400221,2.285923445831497,"['Prevotella', 'Porphyromonas', 'Fusobacterium']",3
HLA-A,5.747126436781609,0.062315834813865226,0.2003454089265767,-0.8198414376501535,2.2755024702970506,"['Haemophilus', 'Porphyromonas']",2
CYP27B1,8.620689655172415,0.033410826733243734,0.13232637188440363,-0.6673237634862805,2.2681502420260014,"['Haemophilus', 'Porphyromonas']",2
TNFRSF1B,11.494252873563218,0.021655896959363142,0.10589157220433841,-0.5909696370394483,2.2648778281219584,"['Neisseria', 'Fusobacterium']",2
RAG2,3.284072249589491,0.14503083822276022,0.3819163024393799,-1.1690518785344426,2.2572157503310417,"['Streptococcus', 'Campylobacter']",2
TIMP1,6.269592476489028,0.007301884124177066,0.0542787455704723,-0.4584231109352091,2.2552688183679694,"['Streptococcus', 'Porphyromonas', 'Aggregatibacter', 'Neisseria']",4
RAC2,4.597701149425287,0.08771634417185933,0.2557896113492315,-0.9264355058085189,2.2546170194286006,"['Streptococcus', 'Porphyromonas']",2
ANGPTL4,3.134796238244514,0.2972806594217405,0.5287730677957929,-1.8568050515759447,2.2524504820478644,['Prevotella'],1
PTK2,7.662835249042145,0.040013987771686736,0.14872250946355245,-0.6998284825301511,2.252416300724338,"['Streptococcus', 'Neisseria']",2
IL7,8.620689655172415,0.033410826733243734,0.13232637188440363,-0.6578399417126779,2.2359159146603003,"['Shewanella', 'Porphyromonas']",2
NFKBIA,5.747126436781609,0.004010700023846608,0.03532712486758039,-0.4044559983125463,2.2321075099696923,"['Fusobacterium', 'Streptococcus', 'Haemophilus', 'Porphyromonas', 'Neisseria']",5
HDAC2,2.6525198938992043,0.3371430151201173,0.5704814703216722,-2.0134907520531717,2.189163916899767,['Haemophilus'],1
BAK1,4.310344827586207,0.09674369974356732,0.2746410549011646,-0.9342848318317677,2.1821998025065974,"['Neisseria', 'Fusobacterium']",2
BDNF,2.7586206896551726,0.18626244733335567,0.4042618498615168,-1.2958186761917267,2.1777510435186787,"['Streptococcus', 'Prevotella']",2
NFE2L2,5.44464609800363,0.026647733277187825,0.11693735196763609,-0.5985673405438957,2.169837248489331,"['Mannheimia', 'Streptococcus', 'Porphyromonas']",3
H2AFX,4.310344827586207,0.232783689057193,0.45426376954104736,-1.4827594799996549,2.161337876016759,['Haemophilus'],1
FABP4,2.4630541871921183,0.3561906296278736,0.5972114076941922,-2.093003522055036,2.1605849626984273,['Prevotella'],1
LYZ,3.6945812807881775,0.06330041118283262,0.2030033136686353,-0.7800726667760763,2.1528940445571494,"['Streptococcus', 'Shewanella', 'Neisseria']",3
LPIN1,6.896551724137931,0.16215108952713952,0.3819163024393799,-1.1806479666893979,2.147866336175717,['Prevotella'],1
PROCR,6.896551724137931,0.047054187999024985,0.16443392871398405,-0.702662335157089,2.1476560923516117,"['Streptococcus', 'Neisseria']",2
PPL,5.747126436781609,0.1864131236142142,0.4042618498615168,-1.2702062085325203,2.1336796534381466,['Peptostreptococcus'],1
MCM7,4.926108374384237,0.20994987027923667,0.4285643383795212,-1.35964215323111,2.1222470678283845,['Streptococcus'],1
TSLP,3.629764065335753,0.12517099000352394,0.3346567425042241,-1.0192341084222833,2.1180444677293235,"['Streptococcus', 'Neisseria']",2
FLT3,2.4630541871921183,0.3561906296278736,0.5972114076941922,-2.050380275234187,2.1165854446985293,['Porphyromonas'],1
STAT3,4.839685420447671,0.0009799919982541553,0.017750277602180897,-0.3045519136258715,2.1099253489379732,"['Campylobacter', 'Aggregatibacter', 'Fusobacterium', 'Streptococcus', 'Prevotella', 'Haemophilus', 'Porphyromonas', 'Neisseria']",8
TGFB2,4.926108374384237,0.07895214477833755,0.23557414892097933,-0.8286389197660764,2.1038424342543154,"['Campylobacter', 'Porphyromonas']",2
CXCL3,9.578544061302683,0.000577991655738345,0.01327316552284842,-0.2814233018039894,2.0982783839216443,"['Campylobacter', 'Aggregatibacter', 'Fusobacterium', 'Streptococcus', 'Porphyromonas']",5
CYBB,4.702194357366771,0.03713763051558721,0.1438523880814613,-0.6365246819996312,2.096155040304308,"['Streptococcus', 'Porphyromonas', 'Fusobacterium']",3
ADAM10,3.629764065335753,0.12517099000352394,0.3346567425042241,-1.000415787393812,2.078938593605854,"['Porphyromonas', 'Neisseria']",2
CARD9,3.4482758620689653,0.2764284534691607,0.5049531124450861,-1.6099397380364302,2.0700657463447705,['Streptococcus'],1
RHOD,4.310344827586207,0.232783689057193,0.45426376954104736,-1.4162755635618505,2.0644278857714142,['Shewanella'],1
ANXA1,4.926108374384237,0.20994987027923667,0.4285643383795212,-1.3160277359771189,2.0541699131797424,['Porphyromonas'],1
MCAT,11.494252873563218,0.021655896959363142,0.10589157220433841,-0.5318289597815997,2.0382225140986483,"['Streptococcus', 'Haemophilus']",2
IFNAR1,2.2988505747126435,0.37467319528441906,0.6201154815132084,-2.0480741164762666,2.0105966380375166,['Streptococcus'],1
UST,12.931034482758621,0.003696602059967051,0.03371510814977041,-0.35833513073610246,2.006799011640564,"['Porphyromonas', 'Aggregatibacter', 'Fusobacterium']",3
CXCR3,4.056795131845842,0.026636767266235303,0.11693735196763609,-0.5521434869402401,2.001775666387799,"['Streptococcus', 'Campylobacter', 'Haemophilus', 'Aggregatibacter']",4
TGFB3,5.747126436781609,0.062315834813865226,0.2003454089265767,-0.7164560671077581,1.9885522683944905,"['Campylobacter', 'Porphyromonas']",2
AIM2,10.610079575596817,9.316097403478372e-06,0.0021648236241557897,-0.17133481603907436,1.9847025452351794,"['Campylobacter', 'Aggregatibacter', 'Fusobacterium', 'Streptococcus', 'Prevotella', 'Haemophilus', 'Porphyromonas', 'Neisseria']",8
ALK,2.3510971786833856,0.16021955644751448,0.3819163024393799,-1.068349151556167,1.9563718384868078,"['Streptococcus', 'Mannheimia', 'Fusobacterium']",3
CSF2,16.091954022988507,3.568715170217171e-06,0.001849962759820822,-0.1557917487664317,1.9541434093035002,"['Aggregatibacter', 'Fusobacterium', 'Streptococcus', 'Mannheimia', 'Haemophilus', 'Porphyromonas', 'Neisseria']",7
CLDN1,4.926108374384237,0.20994987027923667,0.4285643383795212,-1.2516555814217407,1.9536922868202682,['Prevotella'],1
DEFB4A,6.415396952686447,0.00019080644937253993,0.00859580713538423,-0.22795018268341918,1.95222257949026,"['Campylobacter', 'Aggregatibacter', 'Fusobacterium', 'Peptostreptococcus', 'Streptococcus', 'Prevotella', 'Haemophilus', 'Porphyromonas']",8
IL1A,4.926108374384237,0.07895214477833755,0.23557414892097933,-0.7630230266458862,1.9372493657719392,"['Streptococcus', 'Fusobacterium']",2
ALDH2,5.747126436781609,0.062315834813865226,0.2003454089265767,-0.6895077801824872,1.9137562277790185,"['Prevotella', 'Fusobacterium']",2
C1QBP,3.134796238244514,0.2972806594217405,0.5287730677957929,-1.548078919484395,1.8779414163491372,['Streptococcus'],1
CUTC,3.4482758620689653,0.2764284534691607,0.5049531124450861,-1.454127184509479,1.8697214587380537,['Streptococcus'],1
CD58,3.4482758620689653,0.2764284534691607,0.5049531124450861,-1.4282933541584772,1.8365042357308654,['Haemophilus'],1
LDHD,4.310344827586207,0.09674369974356732,0.2746410549011646,-0.7845132394110609,1.8323797816027196,"['Shewanella', 'Neisseria']",2
CD79A,3.8314176245210727,0.25493622931525195,0.4765232425863576,-1.334163351690772,1.8234568824433945,['Campylobacter'],1
CALCA,4.926108374384237,0.20994987027923667,0.4285643383795212,-1.1618353394138634,1.813493084567047,['Streptococcus'],1
PSEN1,6.896551724137931,0.16215108952713952,0.3819163024393799,-0.9880983056272458,1.7975748464972852,['Porphyromonas'],1
PRL,4.926108374384237,0.07895214477833755,0.23557414892097933,-0.7051105188088909,1.7902145251975292,"['Streptococcus', 'Neisseria']",2
VEGFA,4.056795131845842,0.10601021740711025,0.2938128008309133,-0.7965283987920004,1.7875848029409702,"['Streptococcus', 'Porphyromonas']",2
MYC,4.251299008030231,0.001164856461014504,0.01920519754954682,-0.2639405169083728,1.782959738324922,"['Riemerella', 'Campylobacter', 'Aggregatibacter', 'Fusobacterium', 'Peptostreptococcus', 'Streptococcus', 'Mannheimia', 'Haemophilus', 'Porphyromonas']",9
PTH,4.926108374384237,0.07895214477833755,0.23557414892097933,-0.6985016751027214,1.7734352435360803,"['Streptococcus', 'Porphyromonas']",2
HAS2,5.747126436781609,0.1864131236142142,0.4042618498615168,-1.054872502981189,1.7719642538849303,['Streptococcus'],1
EIF5B,2.4630541871921183,0.3561906296278736,0.5972114076941922,-1.6847392071235503,1.7391381135401158,['Haemophilus'],1
ADRB2,8.620689655172415,0.033410826733243734,0.13232637188440363,-0.5114979870910025,1.738517862986489,"['Porphyromonas', 'Neisseria']",2
REG3A,2.8735632183908044,0.3175125022407696,0.5466145620905352,-1.5108701303789467,1.733327753984459,['Fusobacterium'],1
APOB,3.9787798408488064,0.053844985716535884,0.1815676933527453,-0.5892416421149408,1.7215554840500769,"['Streptococcus', 'Porphyromonas', 'Fusobacterium']",3
NMU,11.494252873563218,0.021655896959363142,0.10589157220433841,-0.4409905677576583,1.6900864219163998,"['Haemophilus', 'Neisseria']",2
XIAP,2.998500749625187,0.16543944753843393,0.38753211208456473,-0.9363125933666955,1.6845668276498367,"['Porphyromonas', 'Neisseria']",2
EREG,3.8314176245210727,0.25493622931525195,0.4765232425863576,-1.2102027506457957,1.6540347417131551,['Prevotella'],1
INHA,2.2988505747126435,0.37467319528441906,0.6201154815132084,-1.680273535291366,1.6495263984160518,['Shewanella'],1
SLC2A2,5.747126436781609,0.1864131236142142,0.4042618498615168,-0.9662564987184356,1.6231079784279958,['Streptococcus'],1
NLRC4,3.8314176245210727,0.05848438111810093,0.1928484977381482,-0.569702204192395,1.6173820224285704,"['Streptococcus', 'Campylobacter', 'Haemophilus']",3
PLAA,6.269592476489028,0.054498545594214375,0.1815676933527453,-0.5532500736850992,1.6097260487083722,"['Streptococcus', 'Prevotella']",2
APP,3.6945812807881775,0.011688728039750063,0.07261692878801247,-0.3580122073629634,1.5928429656229488,"['Streptococcus', 'Prevotella', 'Mannheimia', 'Haemophilus', 'Porphyromonas', 'Neisseria']",6
CASR,3.4482758620689653,0.2764284534691607,0.5049531124450861,-1.2362167331347456,1.5895314923039463,['Streptococcus'],1
GAPDH,2.9662588060808304,0.013336625751046497,0.07911686633791766,-0.3651857517907489,1.5765949779183284,"['Riemerella', 'Fusobacterium', 'Streptococcus', 'Prevotella', 'Mannheimia', 'Haemophilus', 'Porphyromonas', 'Neisseria']",8
XRCC1,5.747126436781609,0.1864131236142142,0.4042618498615168,-0.9083244496373182,1.5257943032341343,['Aggregatibacter'],1
SERPINB1,6.896551724137931,0.16215108952713952,0.3819163024393799,-0.8370577885387178,1.5227979009504262,['Mannheimia'],1
CXCR1,2.1551724137931036,0.3926079984785218,0.6399162053781736,-1.621620675753266,1.5161239117453458,['Streptococcus'],1
CRKL,5.747126436781609,0.1864131236142142,0.4042618498615168,-0.9017289228321055,1.5147152034364355,['Neisseria'],1
PPID,6.896551724137931,0.16215108952713952,0.3819163024393799,-0.826406474269452,1.5034207453541362,['Campylobacter'],1
HSF1,11.494252873563218,0.021655896959363142,0.10589157220433841,-0.3908344089316315,1.4978640724943282,"['Shewanella', 'Fusobacterium']",2
PLA2G4A,4.926108374384237,0.07895214477833755,0.23557414892097933,-0.586686487624278,1.4895461688138123,"['Prevotella', 'Porphyromonas']",2
POSTN,6.896551724137931,0.16215108952713952,0.3819163024393799,-0.8170379592534996,1.4863772924448453,['Porphyromonas'],1
HGS,3.56718192627824,0.06828845909159184,0.21734452239984933,-0.5480756257948949,1.4710429269777228,"['Streptococcus', 'Shewanella', 'Neisseria']",3
NFKB1,6.896551724137931,0.015497499598714387,0.0877964074182674,-0.35301369490163786,1.4710351019554044,"['Porphyromonas', 'Prevotella', 'Aggregatibacter']",3
FCN2,2.8735632183908044,0.3175125022407696,0.5466145620905352,-1.2734133825563119,1.4609083295110734,['Streptococcus'],1
FOXP1,5.747126436781609,0.1864131236142142,0.4042618498615168,-0.8507557069964421,1.4290909065559172,['Campylobacter'],1
BSN,2.4630541871921183,0.3561906296278736,0.5972114076941922,-1.3719993567981572,1.4163001389598546,['Haemophilus'],1
AICDA,4.926108374384237,0.20994987027923667,0.4285643383795212,-0.9058418300254801,1.4139162743074374,['Streptococcus'],1
FAU,8.620689655172415,0.033410826733243734,0.13232637188440363,-0.4157949526697662,1.4132351852782608,"['Streptococcus', 'Fusobacterium']",2
CCL26,5.747126436781609,0.1864131236142142,0.4042618498615168,-0.8375973113442534,1.4069875654713226,['Haemophilus'],1
HPD,9.404388714733543,0.007594810276614145,0.05456383249008822,-0.28783731274749275,1.4047295945142095,"['Campylobacter', 'Haemophilus', 'Neisseria']",3
ARF6,2.6525198938992043,0.3371430151201173,0.5704814703216722,-1.290494991932337,1.4030881782781206,['Neisseria'],1
TLR7,4.659832246039143,0.008699186210918797,0.059824350092200926,-0.29387673627307,1.3943057562892056,"['Riemerella', 'Streptococcus', 'Haemophilus', 'Porphyromonas', 'Neisseria']",5
SMAD2,2.3781212841854935,0.2286853746556671,0.45426376954104736,-0.9339512888748148,1.3779593245438788,"['Streptococcus', 'Aggregatibacter']",2
RELB,2.1551724137931036,0.3926079984785218,0.6399162053781736,-1.4734156121845956,1.3775605324804476,['Haemophilus'],1
PRY,6.896551724137931,0.16215108952713952,0.3819163024393799,-0.7570046836648233,1.3771631529847639,['Streptococcus'],1
PTS,3.8314176245210727,0.11549315993508406,0.3133422018491943,-0.6346738126638979,1.3699713325850318,"['Streptococcus', 'Neisseria']",2
LTF,2.6525198938992043,0.3371430151201173,0.5704814703216722,-1.2570251026570503,1.3666981060469106,['Haemophilus'],1
RPIA,3.4482758620689653,0.2764284534691607,0.5049531124450861,-1.0625499245763599,1.3662301455639765,['Neisseria'],1
REV1,1.9157088122605364,0.4269007564990384,0.6811344576399049,-1.5873074619330985,1.3511220054990658,['Streptococcus'],1
FYN,2.1551724137931036,0.3926079984785218,0.6399162053781736,-1.4289753197340513,1.3360113643940645,['Streptococcus'],1
SELP,9.404388714733543,0.007594810276614145,0.05456383249008822,-0.27257261898595386,1.3302334603148158,"['Porphyromonas', 'Aggregatibacter', 'Neisseria']",3
YY1,4.310344827586207,0.232783689057193,0.45426376954104736,-0.8987977623776833,1.3101286303739903,['Aggregatibacter'],1
IDO1,3.134796238244514,0.2972806594217405,0.5287730677957929,-1.0548306033094303,1.2795924369586344,['Porphyromonas'],1
CIITA,5.305039787798409,0.07047641200679407,0.21734452239984933,-0.48073057980674816,1.2751269054591041,"['Streptococcus', 'Haemophilus']",2
FCN3,3.8314176245210727,0.25493622931525195,0.4765232425863576,-0.9318861026154083,1.2736477323514916,['Streptococcus'],1
PROM1,4.926108374384237,0.20994987027923667,0.4285643383795212,-0.8135115056824398,1.2697991184491826,['Aggregatibacter'],1
IVL,6.896551724137931,0.16215108952713952,0.3819163024393799,-0.6865022947410493,1.2489033227375148,['Porphyromonas'],1
ZAP70,4.926108374384237,0.20994987027923667,0.4285643383795212,-0.7967196866689084,1.2435889950131855,['Neisseria'],1
INPP5D,5.747126436781609,0.1864131236142142,0.4042618498615168,-0.7373877525036966,1.2386565532767506,['Aggregatibacter'],1
BMX,3.8314176245210727,0.25493622931525195,0.4765232425863576,-0.8986514271039743,1.2282245105846092,['Haemophilus'],1
VIP,2.7586206896551726,0.18626244733335567,0.4042618498615168,-0.7264771824228186,1.2209165303616292,"['Streptococcus', 'Porphyromonas']",2
DCK,6.896551724137931,0.16215108952713952,0.3819163024393799,-0.6636794390435496,1.2073833736662334,['Haemophilus'],1
TTR,3.629764065335753,0.12517099000352394,0.3346567425042241,-0.5791797576513752,1.203578717958342,"['Streptococcus', 'Porphyromonas']",2
MASP2,4.926108374384237,0.20994987027923667,0.4285643383795212,-0.7616684687924984,1.1888780225817648,['Streptococcus'],1
MBP,2.028397565922921,0.41001178075769634,0.6615748432301098,-1.331198698117587,1.1868560061126978,['Shewanella'],1
ABCA1,2.1551724137931036,0.3926079984785218,0.6399162053781736,-1.2689926763363297,1.1864366119589151,['Porphyromonas'],1
NEU2,9.852216748768473,0.027279320054658496,0.11693735196763609,-0.3272695055031993,1.178702481444487,"['Streptococcus', 'Campylobacter']",2
HBB,5.747126436781609,0.023553774282854902,0.1130229616707142,-0.3095802847632992,1.1604521637782184,"['Campylobacter', 'Haemophilus', 'Neisseria']",3
INVS,3.8314176245210727,0.25493622931525195,0.4765232425863576,-0.8473984410661317,1.1581749098231722,['Neisseria'],1
IL15,6.085192697768763,0.0013583786139088002,0.019409721083185744,-0.17250358332034785,1.1387761065141442,"['Campylobacter', 'Shewanella', 'Aggregatibacter', 'Streptococcus', 'Haemophilus', 'Porphyromonas']",6
HPN,2.8735632183908044,0.3175125022407696,0.5466145620905352,-0.9748311687354597,1.1183634425246591,['Campylobacter'],1
IGF2,6.896551724137931,0.16215108952713952,0.3819163024393799,-0.6117799219332816,1.1129663850210088,['Campylobacter'],1
CBS,1.4992503748125936,0.46044719486048036,0.7256557507237473,-1.4335245151612972,1.1117801143281458,"['Streptococcus', 'Haemophilus', 'Neisseria']",3
TNN,4.926108374384237,0.20994987027923667,0.4285643383795212,-0.7103070784047532,1.1087087222324445,['Streptococcus'],1
MERTK,9.852216748768473,0.027279320054658496,0.11693735196763609,-0.30596035346909545,1.1019548775348083,"['Streptococcus', 'Haemophilus']",2
CDX2,3.8314176245210727,0.25493622931525195,0.4765232425863576,-0.7998293941111244,1.0931603027651562,['Prevotella'],1
DSE,2.1551724137931036,0.3926079984785218,0.6399162053781736,-1.1614150711825155,1.0858576159084152,['Neisseria'],1
GFAP,3.134796238244514,0.15517530217652956,0.3819163024393799,-0.5794166908917788,1.079569073801944,"['Streptococcus', 'Porphyromonas']",2
PPARA,3.4482758620689653,0.2764284534691607,0.5049531124450861,-0.8198059291819751,1.0541091275377614,['Fusobacterium'],1
MCM2,3.134796238244514,0.2972806594217405,0.5287730677957929,-0.8603128821728618,1.043627151120443,['Mannheimia'],1
RACK1,2.8735632183908044,0.3175125022407696,0.5466145620905352,-0.9063401993374092,1.0397879940013866,['Streptococcus'],1
FCGR2B,20.689655172413794,0.001347849141060059,0.019409721083185744,-0.15730246539957693,1.0396505621747085,"['Porphyromonas', 'Prevotella', 'Aggregatibacter']",3
IFNG,1.8148820326678765,0.44329063000187113,0.7037922841758102,-1.2723567346143934,1.0350999600033561,['Campylobacter'],1
UCP2,4.926108374384237,0.20994987027923667,0.4285643383795212,-0.6581415193744065,1.0272842059134335,['Porphyromonas'],1
PLS1,4.926108374384237,0.20994987027923667,0.4285643383795212,-0.6577281863653173,1.0266390400037921,['Streptococcus'],1
UPRT,5.747126436781609,0.1864131236142142,0.4042618498615168,-0.5848688837244012,0.9824568867235907,['Haemophilus'],1
NFKB2,9.852216748768473,0.027279320054658496,0.11693735196763609,-0.26977996565376056,0.9716466386660871,"['Porphyromonas', 'Fusobacterium']",2
GALC,4.310344827586207,0.232783689057193,0.45426376954104736,-0.6522014637406559,0.9506786133490638,['Campylobacter'],1
DPT,2.028397565922921,0.41001178075769634,0.6615748432301098,-1.0573127125083313,0.9426676460503688,['Haemophilus'],1
CASP4,6.085192697768763,0.02066373465529551,0.10589157220433841,-0.2354927519326944,0.9135647096446651,"['Streptococcus', 'Porphyromonas', 'Neisseria']",3
CD1B,6.269592476489028,0.054498545594214375,0.1815676933527453,-0.31144392007414173,0.906171394638708,"['Campylobacter', 'Porphyromonas']",2
TLR10,4.056795131845842,0.10601021740711025,0.2938128008309133,-0.4032018142112029,0.9048734943980172,"['Streptococcus', 'Porphyromonas']",2
FPR2,3.134796238244514,0.2972806594217405,0.5287730677957929,-0.7337091926973729,0.8900469240814927,['Neisseria'],1
RPS5,6.896551724137931,0.16215108952713952,0.3819163024393799,-0.48900258652927076,0.8896065749845885,['Neisseria'],1
CCL13,5.747126436781609,0.1864131236142142,0.4042618498615168,-0.5161321704894714,0.8669936450165435,['Campylobacter'],1
GML,2.8735632183908044,0.1758069640326617,0.4042618498615168,-0.4952309844236113,0.8608940332486934,"['Streptococcus', 'Haemophilus']",2
EPHA2,4.926108374384237,0.20994987027923667,0.4285643383795212,-0.5507822006918939,0.859708495836661,['Porphyromonas'],1
NANOG,4.926108374384237,0.20994987027923667,0.4285643383795212,-0.5443038596341742,0.8495965408038862,['Fusobacterium'],1
TRADD,3.134796238244514,0.2972806594217405,0.5287730677957929,-0.6870888515761296,0.8334927857013467,['Porphyromonas'],1
HDAC6,2.1551724137931036,0.3926079984785218,0.6399162053781736,-0.8905332235623027,0.8325983595511958,['Fusobacterium'],1
TIRAP,2.7586206896551726,0.18626244733335567,0.4042618498615168,-0.4944359544962549,0.8309483692748212,"['Streptococcus', 'Haemophilus']",2
GZMB,2.1551724137931036,0.3926079984785218,0.6399162053781736,-0.8852823270668365,0.82768906735117,['Streptococcus'],1
TIMP2,3.8314176245210727,0.25493622931525195,0.4765232425863576,-0.6008790902061494,0.8212465971008629,['Porphyromonas'],1
NLRP6,8.620689655172415,0.033410826733243734,0.13232637188440363,-0.23622646615124127,0.8029042957720182,"['Porphyromonas', 'Aggregatibacter']",2
TYK2,2.8735632183908044,0.3175125022407696,0.5466145620905352,-0.6986366858203478,0.80150261305411,['Streptococcus'],1
SLC26A3,4.926108374384237,0.20994987027923667,0.4285643383795212,-0.4971161198877403,0.7759418353533883,['Fusobacterium'],1
ALOX5,2.4630541871921183,0.3561906296278736,0.5972114076941922,-0.7327246526160035,0.7563837564335152,['Aggregatibacter'],1
PTPN22,2.8735632183908044,0.3175125022407696,0.5466145620905352,-0.6550779271019617,0.7515303461480495,['Porphyromonas'],1
TSN,5.305039787798409,0.07047641200679407,0.21734452239984933,-0.27935635947536147,0.7409863760306983,"['Streptococcus', 'Haemophilus']",2
VCP,3.4482758620689653,0.2764284534691607,0.5049531124450861,-0.57253997374346,0.7361737585935977,['Streptococcus'],1
FGR,9.852216748768473,0.027279320054658496,0.11693735196763609,-0.19980634923485902,0.7196278164975253,"['Streptococcus', 'Porphyromonas']",2
DUOX1,2.2988505747126435,0.37467319528441906,0.6201154815132084,-0.7294042672952165,0.7160569804559487,['Streptococcus'],1
PFN3,11.494252873563218,0.021655896959363142,0.10589157220433841,-0.1855329758742976,0.7110509527160922,"['Veillonella', 'Fusobacterium']",2
ANXA2,5.44464609800363,0.026647733277187825,0.11693735196763609,-0.1961005526023317,0.7108745410319901,"['Mannheimia', 'Streptococcus', 'Porphyromonas']",3
HGF,4.310344827586207,0.232783689057193,0.45426376954104736,-0.48758109362705415,0.7107204502823824,['Porphyromonas'],1
VASP,3.8314176245210727,0.11549315993508406,0.3133422018491943,-0.328294176672063,0.7086374161360058,"['Porphyromonas', 'Aggregatibacter']",2
MSH2,8.620689655172415,0.033410826733243734,0.13232637188440363,-0.2039702146052704,0.6932693198367583,"['Campylobacter', 'Fusobacterium']",2
DERA,1.8148820326678765,0.44329063000187113,0.7037922841758102,-0.8492100270748668,0.6908575568046511,['Streptococcus'],1
EPX,6.896551724137931,0.16215108952713952,0.3819163024393799,-0.3718916321413955,0.6765551967380689,['Haemophilus'],1
HSPD1,9.852216748768473,0.027279320054658496,0.11693735196763609,-0.1840855927827309,0.6630075254874706,"['Campylobacter', 'Neisseria']",2
STAT4,5.305039787798409,0.07047641200679407,0.21734452239984933,-0.2413361982408031,0.6401387649642927,"['Streptococcus', 'Porphyromonas']",2
CD200,6.896551724137931,0.16215108952713952,0.3819163024393799,-0.3439562606498474,0.6257344222920617,['Neisseria'],1
CX3CR1,1.9157088122605364,0.4269007564990384,0.6811344576399049,-0.7126608232559921,0.6066195389679552,['Porphyromonas'],1
STATH,24.63054187192118,1.8513593484342637e-05,0.0026453868023182925,-0.053635998247911064,0.5844717578628538,"['Fusobacterium', 'Streptococcus', 'Peptostreptococcus', 'Prevotella', 'Porphyromonas']",5
IRF3,5.108556832694764,0.013534767180670204,0.07911686633791766,-0.1338573543195942,0.5759204045631918,"['Streptococcus', 'Haemophilus', 'Porphyromonas', 'Neisseria']",4
ABCB1,1.567398119122257,0.4896153718827555,0.7678602051722239,-0.779102821897931,0.5563847117170735,['Haemophilus'],1
STAT6,4.497751124437781,0.04102924961011836,0.15075318571032062,-0.17391485941582027,0.5553918967953536,"['Streptococcus', 'Prevotella', 'Porphyromonas']",3
TGFBR1,4.926108374384237,0.20994987027923667,0.4285643383795212,-0.3452958677130352,0.5389676548684393,['Prevotella'],1
DUOX2,3.4482758620689653,0.2764284534691607,0.5049531124450861,-0.3996712390919664,0.5138985778762915,['Campylobacter'],1
