term,oddsratio,pvalue,qvalue,zscore,combined_score,shared,n_shared
SELE,7.407407407407407,0.1523469902977007,0.45803686628840184,-0.34941647904735396,0.6574601352933684,['Porphyromonas'],1
PI3,3.0864197530864197,0.15856953606983532,0.4731332329137082,-0.3568946121729666,0.6572435802286907,"['Haemophilus', 'Porphyromonas']",2
NOTCH1,2.314814814814815,0.37236297649931366,0.7211728731598154,-0.6362825707009049,0.6285747436371599,['Porphyromonas'],1
RIPK2,7.407407407407407,0.0417608156237496,0.19822109837695592,-0.1974118084237262,0.626939790338636,"['Haemophilus', 'Porphyromonas']",2
SERPINE1,8.417508417508417,0.0009389291519854617,0.02808053231286753,-0.0882526608124847,0.6151890473708429,"['Veillonella', 'Aggregatibacter', 'Prevotella', 'Porphyromonas', 'Neisseria']",5
S100A7,3.7037037037037037,0.26086821635661867,0.5834374369297594,-0.4574539414498467,0.6146991214740705,['Haemophilus'],1
DUOX2,3.7037037037037037,0.26086821635661867,0.5834374369297594,-0.4573236109500023,0.6145239911789817,['Campylobacter'],1
NAGS,1.763668430335097,0.4519174748411048,0.822016792992448,-0.7399691627918347,0.5877247206391144,['Neisseria'],1
PFAS,5.291005291005291,0.19761154537549633,0.5042231098271592,-0.36133790734921795,0.5858920968874944,['Shewanella'],1
CEBPB,9.25925925925926,0.029580290119662307,0.16118751310968527,-0.16636188015861875,0.5857014565873727,"['Haemophilus', 'Porphyromonas']",2
RPS5,7.407407407407407,0.1523469902977007,0.45803686628840184,-0.29157515088713615,0.5486262086810773,['Neisseria'],1
PIGA,4.11522633744856,0.24037743423603972,0.55102563356069,-0.36459913975743735,0.5197524618348184,['Neisseria'],1
FASN,5.291005291005291,0.19761154537549633,0.5042231098271592,-0.3182240166035154,0.515984989605874,['Porphyromonas'],1
C1S,3.898635477582846,0.11226861518176467,0.39447387738729334,-0.2300514252704761,0.5030904736539169,"['Porphyromonas', 'Neisseria']",2
CD9,4.11522633744856,0.24037743423603972,0.55102563356069,-0.3465866356966321,0.4940748276647498,['Neisseria'],1
NGF,1.5432098765432098,0.49456572816947525,0.8858099253843247,-0.6970528847732533,0.49077766202064554,['Campylobacter'],1
NPY,2.178649237472767,0.38918004507166604,0.7414600562402407,-0.518451064488633,0.4892691139623675,['Haemophilus'],1
ELAVL1,7.407407407407407,0.1523469902977007,0.45803686628840184,-0.25984907000328944,0.4889305884656512,['Prevotella'],1
SFTPA2,7.407407407407407,0.1523469902977007,0.45803686628840184,-0.25730252524499986,0.484139023780779,['Neisseria'],1
RIPK1,2.849002849002849,0.3189744980108132,0.6511130229236599,-0.42158882350532795,0.481725991472482,['Porphyromonas'],1
ERBB3,4.11522633744856,0.24037743423603972,0.55102563356069,-0.33007336728270753,0.4705344212973994,['Neisseria'],1
CTNS,8.23045267489712,0.03546961302848208,0.18100762839138076,-0.14050043133316817,0.4691420285269863,"['Prevotella', 'Porphyromonas']",2
PDF,2.4691358024691357,0.3550658931754181,0.6992568738492919,-0.4288756057489521,0.44408005747073054,['Haemophilus'],1
IL1A,2.6455026455026456,0.3372746074692532,0.6745492149385064,-0.3934160652850935,0.4275873276540922,['Fusobacterium'],1
EIF4E,7.407407407407407,0.1523469902977007,0.45803686628840184,-0.21645975987347105,0.4072894999113524,['Porphyromonas'],1
CX3CR1,2.05761316872428,0.40553086604481176,0.7613323996111357,-0.43904419351888296,0.396262976466868,['Porphyromonas'],1
CDK4,5.555555555555555,0.025347153791644754,0.15522114179073884,-0.10070906691010277,0.37011476705346896,"['Porphyromonas', 'Aggregatibacter', 'Fusobacterium']",3
SLC26A3,5.291005291005291,0.19761154537549633,0.5042231098271592,-0.22516765308046674,0.3650985565902765,['Fusobacterium'],1
RCAN1,7.407407407407407,0.1523469902977007,0.45803686628840184,-0.1837886283883598,0.3458156776550253,['Porphyromonas'],1
IDO1,3.367003367003367,0.28078707096897504,0.6089244068568329,-0.27006681615739275,0.3430277030114098,['Porphyromonas'],1
